"Date","Temp","Humid","p1","p2"
2019-04-19,24.48552732,62.086512285,14.85605332,7.175746022
2019-04-20,25.88326469,63.18379257,14.479868844,7.089401717
2019-04-21,24.83101296,69.6881941,7.0934571935,3.8772492345
2019-04-22,24.403944435,70.94315215,11.820303575,7.656663814
2019-04-23,22.5295174,81.007907025,12.4524531745,8.934931309
2019-04-24,22.23129156,81.57124926,12.361448155,8.4405133115
2019-04-25,22.08747608,85.46673104,13.44833499,9.4543350785
2019-04-26,21.97179913,85.242808065,14.42337502,9.661571692
2019-04-27,22.068810915,78.459697855,14.28449441,8.7940985465
2019-04-28,23.4672147,75.102313025,17.08004866,9.297364554
2019-04-29,23.397475895,77.39076909,13.639325659,8.9775476445
2019-04-30,21.730726985,77.508677875,15.6489943,10.5251873855
2019-05-01,23.120286825,64.256118785,20.552067785,13.1352482935
2019-05-02,23.69348992,65.714670625,25.486390375,15.265932195
2019-05-03,22.83716245,78.01012649,20.521863855,14.899832785
2019-05-04,22.49411297,79.948339765,14.07876035,9.26154349
2019-05-05,22.871688715,77.625370585,10.05823041,6.213935248
2019-05-06,22.430095695,78.766323765,8.324861842,5.3409002195
2019-05-07,22.66151142,88.79718805,6.77909894,3.687438163
2019-05-08,21.97347295,91.13455497,4.676317627,2.599057592
2019-05-09,22.67412587,88.82377622,10.44445804,5.822587413
2019-05-10,22.03008696,92.32243478,12.31486957,6.938521739
2019-05-11,22.19773519,87.35783972,7.045209059,3.387735192
2019-05-12,22.48968531,88.46363636,11.7769864,5.7168878815
2019-05-13,22.78450704,87.34366197,10.821944686,5.177393601
2019-05-14,22.60576577,87.28522523,10.2866880235,5.803080846
2019-05-15,23.19545455,83.4534965,9.792939523,5.6924698165
2019-05-16,22.9831283,81.89613357,8.0195732335,4.2109785025
2019-05-17,22.97847222,82.57899306,8.5948431975,4.0983192795
2019-05-18,20.76347826,97.42191304,14.601332967,5.1664834445
2019-05-19,20.38504348,94.76973913,13.325665471,5.406036494
2019-05-20,20.78559028,93.0015625,7.981565217,4.92533913
2019-05-21,22.00786713,85.67744755,8.729230769,4.300174825
2019-05-22,22.02181501,88.01954625,10.29697023,5.351891419
2019-05-23,21.30541958,94.88636364,6.114105263,3.323754386
2019-05-24,20.86267361,93.034375,14.53065972,6.338836806
2019-05-25,19.93345009,98.80017513,9.20793345,5.817810858
2019-05-26,19.71149826,98.80156794,9.978641115,6.411393728
2019-05-27,20.9533101,91,9.170505226,5.297857143
2019-05-28,20.75602094,89.85933682,10.23768421,5.112649123
2019-05-29,21.02074766,92.55794393,12.16172285,6.122359551
2019-05-30,21.93403141,87.22757417,7.518272251,3.917364747
2019-05-31,22.57728086,86.39427549,8.248576577,4.547531532
2019-06-01,21.76636569,92.56162528,11.38465011,7.517990971
2019-06-02,19.88141593,99.85327434,20.50754919,15.51865832
2019-06-03,19.8641844,99.7998227,17.25095915,12.62364121
2019-06-04,19.54452926,97.98167939,17.48080311,10.97810881
2019-06-05,18.22455197,99.9,23.41396396,16.43724324
2019-06-06,19.61675393,97.70837696,13.60078671,10.00715035
2019-06-07,20.16396226,95.83773585,15.85315385,9.945076923
2019-06-08,20.1298103,96.69566396,16.30603989,9.613504274
2019-06-09,18.12371681,99.9,12.69867384,8.554193548
2019-06-10,17.92195122,98.99303136,9.06315331,5.630836237
2019-06-11,19.07033159,95.61291449,15.75719023,7.813699825
2019-06-12,19.30786713,97.00839161,18.59554196,9.547657343
2019-06-13,20.88078995,90.91885099,11.32396057,6.906630824
2019-06-14,20.3771529,92.55764499,10.27159649,5.749421053
2019-06-15,19.0736014,96.41818182,12.62777193,7.554649123
2019-06-16,20.99909747,89.17725632,13.57868468,8.604774775
2019-06-17,21.01805556,80.29548611,12.57986111,6.706319444
2019-06-18,19.81559792,90.84627383,25.8596875,13.69604167
2019-06-19,21.99565217,82.6253913,19.09116725,9.616567944
2019-06-20,21.11188811,88.56311189,17.65268761,10.01827225
2019-06-21,18.90281195,97.44938489,22.0645614,13.30196491
2019-06-22,19.98080279,95.7052356,24.5323951,15.04624126
2019-06-23,20.16596859,92.87521815,23.99232112,13.21547993
2019-06-24,19.88988327,96.8155642,32.96477407,20.20642436
2019-06-25,19.14372822,97.95121951,25.68632689,16.24922671
2019-06-26,19.2967619,95.40209524,22.20718147,14.10953668
2019-06-27,20.49680851,92.47712766,21.89870504,14.35667266
2019-06-28,20.67699115,90.68920354,17.76624113,11.67413121
2019-06-29,21.3037037,84.69082892,20.33268551,12.92871025
2019-06-30,21.99176883,75.61996497,20.76029772,10.83369527
2019-07-01,22.98286713,73.08076923,14.85344406,6.931083916
2019-07-02,21.9804829,79.63782696,18.04273642,9.112313883
2019-07-03,21.12517361,82.52222222,13.25378472,5.900069444
2019-07-04,20.9703125,75.43871528,10.57904514,4.687864583
2019-07-05,21.56805556,76.89236111,17.48710069,8.402986111
2019-07-06,21.2739819,83.47126697,22.63799097,12.77848758
2019-07-07,20.67082601,83.13813708,24.47362039,12.25880492
2019-07-08,20.79816252,70.13542603,26.278337405,17.04223505
2019-07-09,21.94065847,66.6983651,23.632678495,16.19315573
2019-07-10,22.568012295,66.090350365,13.409941995,8.2390757695
2019-07-11,22.178977725,67.3127169,19.10965624,12.532466405
2019-07-12,21.90145574,63.709149205,25.646252365,18.84500226
2019-07-13,19.488053385,75.76860727,23.47271229,15.49023337
2019-07-14,21.79205298,56.84172185,17.59042373,11.87400424
2019-07-15,19.80524345,61.76348315,28.55778189,21.26157116
2019-07-16,18.30536278,70.49274448,25.74832278,21.60829114
2019-07-17,NA,NA,NA,NA
2019-07-18,NA,NA,NA,NA
2019-07-19,NA,NA,NA,NA
2019-07-20,NA,NA,NA,NA
2019-07-21,24.28381201,49.81201044,20.85539295,13.78281843
2019-07-22,19.57668798,73.57524521,24.53782478,17.72370632
2019-07-23,19.82761628,71.504263565,29.303026995,21.578639395
2019-07-24,21.750598435,62.85940299,32.361807515,23.099771375
2019-07-25,20.406875945,66.07859701,36.05357716,26.605754925
2019-07-26,19.93656616,70.326757295,25.543986065,19.92638107
2019-07-27,19.50037981,69.731219965,28.473709405,20.006693036
2019-07-28,19.233402315,70.04956663,19.74468824,14.234048275
2019-07-29,20.021954625,72.56276905,24.916344685,18.21913883
2019-07-30,17.785517015,87.218185785,32.184099955,27.273769325
2019-07-31,19.091044935,84.07060123,22.766531885,19.253292535
2019-08-01,20.042300885,76.18455584,18.58385013,14.13790201
2019-08-02,19.06546092,82.805227935,21.31925339,16.456796346
2019-08-03,19.297292805,78.515939635,10.1050384385,7.153407318
2019-08-04,20.64655394,64.391222815,16.05147514,10.978252068
2019-08-05,21.00855637,64.43654062,42.89664738,33.00719385
2019-08-06,23.423953735,59.46062957,18.49466838,12.643919786
2019-08-07,20.624938535,78.528952815,10.2622826825,7.3276773495
2019-08-08,21.30029404,69.816279585,13.5473005955,9.014077383
2019-08-09,21.069619835,68.792693055,21.38111094,14.45524194
2019-08-10,20.6662483,65.01441075,12.8036955035,8.1307074995
2019-08-11,18.10397338,77.63277305,13.68189285,9.599249868
2019-08-12,19.470422535,72.20380655,23.740194875,19.0724776
2019-08-13,20.071211315,69.661272765,18.20775208,12.738027974
2019-08-14,18.58990687,79.284443655,19.2482283,14.1021121415
2019-08-15,19.027992965,68.525882935,14.7264094955,9.3529268295
2019-08-16,17.51202971,76.370797035,18.13632344,11.603186409
2019-08-17,19.38221467,70.84801933,20.855608955,13.9410557545
2019-08-18,19.643017705,75.494165055,15.7223506,10.3390860635
2019-08-19,16.98519164,98.42508711,40.779189355,33.224098665
2019-08-20,18.25940246,88.94499121,19.41472986,13.350101325
2019-08-21,19.24416521,73.36971154,15.1494931,9.4456002025
2019-08-22,20.44122431,71.087151465,16.18675019,10.046477577
2019-08-23,20.79147773,69.05213511,21.223760525,14.92745461
2019-08-24,17.821072695,86.316631205,21.836469945,15.83824137
2019-08-25,19.33833922,83.19240283,5.8872426805,3.2969223985
2019-08-26,20.94285645,64.621129155,15.2315151535,9.0993259285
2019-08-27,21.571730325,69.93033101,15.403679755,10.4221097345
2019-08-28,21.141026415,74.27598998,19.0803062,14.565589915
2019-08-29,18.132726305,89.267656185,31.95564819,26.11999575
2019-08-30,19.732911655,84.15303314,18.643193885,14.797070203
2019-08-31,20.33183463,83.23537032,18.795040025,15.2416063
2019-09-01,20.50102888,84.274202925,18.157474095,15.03909133
2019-09-02,19.859827095,84.155860465,19.842426025,16.176311355
2019-09-03,19.902003905,79.64179463,12.33163984,9.314216315
2019-09-04,19.1383629,79.9313662,15.069468755,11.2818898805
2019-09-05,19.21998729,80.79035983,16.958461455,12.8234407735
2019-09-06,20.66957352,78.88394738,14.40084386,11.1011636285
2019-09-07,18.671195275,83.53537481,18.794196925,15.53127502
2019-09-08,17.579261255,84.42807617,26.70173802,22.4196116
2019-09-09,19.68454044,73.932544825,23.347263485,17.037042655
2019-09-10,19.346911225,84.976121245,12.173853204,9.4352773115
2019-09-11,20.358402655,78.858055105,9.4117388,6.2267312665
2019-09-12,21.899031105,66.879180105,26.43499775,17.9396010815
2019-09-13,18.775897145,78.662674905,18.7054564,12.643274048
2019-09-14,22.612651265,64.045940145,16.441940655,11.9358987395
2019-09-15,21.840625175,67.144430955,14.32018879,9.7846816115
2019-09-16,20.61851859,68.196370655,18.03237249,11.6441838
2019-09-17,21.95359912,61.03007137,16.3439544755,10.8998690795
2019-09-18,21.089618935,65.69002069,12.40641793,7.835744422
2019-09-19,21.814568015,53.88268776,19.139249445,12.8791489795
2019-09-20,21.293924025,61.38120877,20.217066065,14.09493778
2019-09-21,22.50433301,60.153207445,13.472875235,9.164133853
2019-09-22,21.14019305,66.254359685,12.89982329,8.1804323425
2019-09-23,21.15795917,71.133495645,14.872668305,10.136282731
2019-09-24,20.512616215,78.034822,19.691047995,13.408146685
2019-09-25,21.093431255,73.777536785,16.453009235,10.365571211
2019-09-26,19.8687395,83.320673535,11.5333703335,7.834551663
2019-09-27,19.207545955,83.22144022,19.89354941,15.26158436
2019-09-28,22.421377195,65.113110675,16.171908405,11.0748365025
2019-09-29,22.77346497,64.24691118,14.58318111,9.266977892
2019-09-30,22.182475625,69.22678623,16.6012311925,10.508870161
2019-10-01,20.520986105,82.760168585,7.986497211,5.056153874
2019-10-02,20.75380517,78.35800225,18.049553135,12.9737088435
2019-10-03,20.992318315,73.64732521,11.016432182,7.0057139155
2019-10-04,19.970086745,78.675604265,11.930502759,7.424360731
2019-10-05,19.42690972,97.23836806,8.521857639,5.456215278
2019-10-06,18.22390805,99.88942529,6.653862069,4.605011494
2019-10-07,20.23519164,81.62630662,7.65304878,4.284860627
2019-10-08,22.27566607,75.56287744,5.931236749,2.576113074
2019-10-09,22.3898773,82.74355828,4.455705521,2.320245399
2019-10-10,17.99041096,99.9,9.115205479,6.28369863
2019-10-11,17.94201954,99.9,6.518599349,4.02514658
2019-10-12,18.05882353,99.89577206,6.629779412,4.542996324
2019-10-13,17.42703863,99.9,8.89639485,6.982532189
2019-10-14,17.90559441,99.9,8.822377622,5.89
2019-10-15,20.05220126,98.54821803,8.938870293,5.224372385
2019-10-16,23.01640212,76.78959436,7.535731922,4.188148148
2019-10-17,19.49286957,99.76104348,5.745008696,4.17453913
2019-10-18,18.99156415,99.73479789,5.110738137,3.634323374
2019-10-19,18.72530973,99.87876106,11.65256637,9.076884956
2019-10-20,19.55850694,99.74045139,6.799079861,4.478559028
2019-10-21,21.45347222,87.84878472,8.890713043,5.6468
2019-10-22,22.0010582,86.83104056,7.965630551,4.549715808
2019-10-23,20.49419954,95.48793503,9.959856459,6.595023923
2019-10-24,21.29913043,92.93356522,7.245520833,4.374982639
2019-10-25,20.84548611,93.45434028,6.306232639,4.118263889
2019-10-26,19.29300699,99.9,7.108879159,5.170472855
2019-10-27,22.17696629,84.96779026,9.268913858,5.958220974
2019-10-28,21.93557522,86.66442478,7.217319224,4.279276896
2019-10-29,21.64079861,89.52118056,5.957795139,3.809340278
2019-10-30,20.49444444,94.94409722,8.724965278,6.670815972
2019-10-31,21.02814685,93.43286713,6.489038462,4.204667832
2019-11-01,22.6087108,80.20696864,8.776602787,5.777299652
2019-11-02,21.09756522,86.51843478,12.1812305,8.67847487
2019-11-03,21.112,87.54486957,12.09166957,8.174626087
2019-11-04,20.91500873,87.05165794,12.0443007,7.614003497
2019-11-05,21.24540728,82.81143847,12.08909879,8.066325823
2019-11-06,22.9398482,76.42941176,8.157286528,5.262409867
2019-11-07,21.4266087,90.112,8.279618718,4.712616984
2019-11-08,21.02744755,91.81188811,9.415462478,5.71930192
2019-11-09,21.58831776,88.45957944,9.200350467,6.147757009
2019-11-10,21.07760911,91.22087287,6.618254269,4.020056926
2019-11-11,20.604363,94.22792321,6.298059441,3.612447552
2019-11-12,19.49562212,98.68917051,10.5016317,7.459114219
2019-11-13,19.35580986,99.84894366,11.79050967,8.883954306
2019-11-14,20.64353147,97.21486014,7.618776224,5.826520979
2019-11-15,22.91366025,83.1357268,7.648669002,5.195551664
2019-11-16,22.64651568,86.6761324,9.39684669,6.328344948
2019-11-17,21.09808028,93.61657941,8.927891986,5.795853659
2019-11-18,20.85497186,92.86772983,13.71986867,8.342307692
2019-11-19,21.32429577,91.81091549,9.194162257,5.608289242
2019-11-20,22.32076789,89.1382199,6.922216405,4.78113438
2019-11-21,22.9942959,84.44349376,7.193207885,4.969354839
2019-11-22,22.96870079,88.98031496,8.612893701,6.73769685
2019-11-23,19.78545455,98.71945455,7.31415608,4.339346642
2019-11-24,21.84440559,87.28006993,8.665174825,4.988513986
2019-11-25,21.62451499,92.28959436,7.93366843,5.748765432
2019-11-26,20.10089445,99.31949911,6.410642857,4.552517857
2019-11-27,22.197307,84.33590664,7.085062837,4.586588869
2019-11-28,22.75917266,82.18003597,9.938884892,6.582715827
2019-11-29,22.28239437,92.26126761,12.21755282,8.467447183
2019-11-30,20.92864675,96.23901582,9.486035088,7.023315789
2019-12-01,18.98353765,99.9,9.241996497,7.032014011
2019-12-02,18.45598886,99.9,10.37370474,8.231225627
2019-12-03,19.33960924,99.9,8.971545293,7.377442274
2019-12-04,21.21463845,94.57989418,6.334169611,5.200477032
2019-12-05,20.68603839,97.77102967,8.345462478,6.76556719
2019-12-06,21.38161121,97.84798599,7.147600701,4.953730298
2019-12-07,21.7706334,95.09270633,10.50285988,7.88890595
2019-12-08,20.40645724,99.50715532,8.966800699,7.188199301
2019-12-09,19.25707071,99.72777778,9.968477157,8.418426396
2019-12-10,NA,NA,NA,NA
2019-12-11,NA,NA,NA,NA
2019-12-12,NA,NA,NA,NA
2019-12-13,NA,NA,NA,NA
2019-12-14,NA,NA,NA,NA
2019-12-15,NA,NA,NA,NA
2019-12-16,NA,NA,NA,NA
2019-12-17,NA,NA,NA,NA
2019-12-18,NA,NA,NA,NA
2019-12-19,NA,NA,NA,NA
2019-12-20,NA,NA,NA,NA
2019-12-21,NA,NA,NA,NA
2019-12-22,NA,NA,NA,NA
2019-12-23,NA,NA,NA,NA
2019-12-24,NA,NA,NA,NA
2019-12-25,NA,NA,NA,NA
2019-12-26,NA,NA,NA,NA
2019-12-27,NA,NA,NA,NA
2019-12-28,NA,NA,NA,NA
2019-12-29,NA,NA,NA,NA
2019-12-30,NA,NA,NA,NA
2019-12-31,NA,NA,NA,NA
2020-01-01,NA,NA,NA,NA
2020-01-02,NA,NA,NA,NA
2020-01-03,NA,NA,NA,NA
2020-01-04,NA,NA,NA,NA
2020-01-05,NA,NA,NA,NA
2020-01-06,NA,NA,NA,NA
2020-01-07,NA,NA,NA,NA
2020-01-08,NA,NA,NA,NA
2020-01-09,NA,NA,NA,NA
2020-01-10,NA,NA,NA,NA
2020-01-11,NA,NA,NA,NA
2020-01-12,NA,NA,NA,NA
2020-01-13,NA,NA,NA,NA
2020-01-14,NA,NA,NA,NA
2020-01-15,NA,NA,NA,NA
2020-01-16,NA,NA,NA,NA
2020-01-17,NA,NA,NA,NA
2020-01-18,NA,NA,NA,NA
2020-01-19,NA,NA,NA,NA
2020-01-20,NA,NA,NA,NA
2020-01-21,NA,NA,NA,NA
2020-01-22,NA,NA,NA,NA
2020-01-23,NA,NA,NA,NA
2020-01-24,NA,NA,NA,NA
2020-01-25,NA,NA,NA,NA
2020-01-26,NA,NA,NA,NA
2020-01-27,NA,NA,NA,NA
2020-01-28,NA,NA,NA,NA
2020-01-29,NA,NA,NA,NA
2020-01-30,NA,NA,NA,NA
2020-01-31,NA,NA,NA,NA
2020-02-01,NA,NA,NA,NA
2020-02-02,NA,NA,NA,NA
2020-02-03,NA,NA,NA,NA
2020-02-04,NA,NA,NA,NA
2020-02-05,NA,NA,NA,NA
2020-02-06,NA,NA,NA,NA
2020-02-07,NA,NA,NA,NA
2020-02-08,NA,NA,NA,NA
2020-02-09,NA,NA,NA,NA
2020-02-10,NA,NA,NA,NA
2020-02-11,NA,NA,NA,NA
2020-02-12,NA,NA,NA,NA
2020-02-13,NA,NA,NA,NA
2020-02-14,NA,NA,NA,NA
2020-02-15,NA,NA,NA,NA
2020-02-16,NA,NA,NA,NA
2020-02-17,NA,NA,NA,NA
2020-02-18,NA,NA,NA,NA
2020-02-19,NA,NA,NA,NA
2020-02-20,NA,NA,NA,NA
2020-02-21,NA,NA,NA,NA
2020-02-22,NA,NA,NA,NA
2020-02-23,NA,NA,NA,NA
2020-02-24,NA,NA,NA,NA
2020-02-25,NA,NA,NA,NA
2020-02-26,NA,NA,NA,NA
2020-02-27,NA,NA,NA,NA
2020-02-28,NA,NA,NA,NA
2020-02-29,NA,NA,NA,NA
2020-03-01,NA,NA,NA,NA
2020-03-02,NA,NA,NA,NA
2020-03-03,NA,NA,NA,NA
2020-03-04,NA,NA,NA,NA
2020-03-05,NA,NA,NA,NA
2020-03-06,NA,NA,NA,NA
2020-03-07,NA,NA,NA,NA
2020-03-08,NA,NA,NA,NA
2020-03-09,NA,NA,NA,NA
2020-03-10,NA,NA,NA,NA
2020-03-11,NA,NA,NA,NA
2020-03-12,NA,NA,NA,NA
2020-03-13,NA,NA,NA,NA
2020-03-14,NA,NA,NA,NA
2020-03-15,NA,NA,NA,NA
2020-03-16,NA,NA,NA,NA
2020-03-17,NA,NA,NA,NA
2020-03-18,NA,NA,NA,NA
2020-03-19,NA,NA,NA,NA
2020-03-20,NA,NA,NA,NA
2020-03-21,NA,NA,NA,NA
2020-03-22,NA,NA,NA,NA
2020-03-23,NA,NA,NA,NA
2020-03-24,NA,NA,NA,NA
2020-03-25,NA,NA,NA,NA
2020-03-26,NA,NA,NA,NA
2020-03-27,NA,NA,NA,NA
2020-03-28,NA,NA,NA,NA
2020-03-29,NA,NA,NA,NA
2020-03-30,NA,NA,NA,NA
2020-03-31,NA,NA,NA,NA
2020-04-01,NA,NA,NA,NA
2020-04-02,NA,NA,NA,NA
2020-04-03,NA,NA,NA,NA
2020-04-04,NA,NA,NA,NA
2020-04-05,NA,NA,NA,NA
2020-04-06,NA,NA,NA,NA
2020-04-07,NA,NA,NA,NA
2020-04-08,NA,NA,NA,NA
2020-04-09,NA,NA,NA,NA
2020-04-10,NA,NA,NA,NA
2020-04-11,NA,NA,NA,NA
2020-04-12,NA,NA,NA,NA
2020-04-13,NA,NA,NA,NA
2020-04-14,NA,NA,NA,NA
2020-04-15,NA,NA,NA,NA
2020-04-16,NA,NA,NA,NA
2020-04-17,NA,NA,NA,NA
2020-04-18,NA,NA,NA,NA
2020-04-19,NA,NA,NA,NA
2020-04-20,NA,NA,NA,NA
2020-04-21,NA,NA,NA,NA
2020-04-22,NA,NA,NA,NA
2020-04-23,NA,NA,NA,NA
2020-04-24,NA,NA,NA,NA
2020-04-25,NA,NA,NA,NA
2020-04-26,NA,NA,NA,NA
2020-04-27,NA,NA,NA,NA
2020-04-28,NA,NA,NA,NA
2020-04-29,NA,NA,NA,NA
2020-04-30,NA,NA,NA,NA
2020-05-01,NA,NA,NA,NA
2020-05-02,NA,NA,NA,NA
2020-05-03,NA,NA,NA,NA
2020-05-04,NA,NA,NA,NA
2020-05-05,NA,NA,NA,NA
2020-05-06,NA,NA,NA,NA
2020-05-07,NA,NA,NA,NA
2020-05-08,NA,NA,NA,NA
2020-05-09,NA,NA,NA,NA
2020-05-10,NA,NA,NA,NA
2020-05-11,NA,NA,NA,NA
2020-05-12,NA,NA,NA,NA
2020-05-13,NA,NA,NA,NA
2020-05-14,NA,NA,NA,NA
2020-05-15,NA,NA,NA,NA
2020-05-16,NA,NA,NA,NA
2020-05-17,NA,NA,NA,NA
2020-05-18,NA,NA,NA,NA
2020-05-19,NA,NA,NA,NA
2020-05-20,NA,NA,NA,NA
2020-05-21,NA,NA,NA,NA
2020-05-22,NA,NA,NA,NA
2020-05-23,NA,NA,NA,NA
2020-05-24,NA,NA,NA,NA
2020-05-25,NA,NA,NA,NA
2020-05-26,NA,NA,NA,NA
2020-05-27,NA,NA,NA,NA
2020-05-28,NA,NA,NA,NA
2020-05-29,NA,NA,NA,NA
2020-05-30,NA,NA,NA,NA
2020-05-31,NA,NA,NA,NA
2020-06-01,NA,NA,NA,NA
2020-06-02,NA,NA,NA,NA
2020-06-03,NA,NA,NA,NA
2020-06-04,NA,NA,NA,NA
2020-06-05,NA,NA,NA,NA
2020-06-06,NA,NA,NA,NA
2020-06-07,NA,NA,NA,NA
2020-06-08,NA,NA,NA,NA
2020-06-09,NA,NA,NA,NA
2020-06-10,NA,NA,NA,NA
2020-06-11,NA,NA,NA,NA
2020-06-12,NA,NA,NA,NA
2020-06-13,NA,NA,NA,NA
2020-06-14,NA,NA,NA,NA
2020-06-15,NA,NA,NA,NA
2020-06-16,NA,NA,NA,NA
2020-06-17,NA,NA,NA,NA
2020-06-18,NA,NA,NA,NA
2020-06-19,NA,NA,NA,NA
2020-06-20,NA,NA,NA,NA
2020-06-21,NA,NA,NA,NA
2020-06-22,NA,NA,NA,NA
2020-06-23,NA,NA,NA,NA
2020-06-24,NA,NA,NA,NA
2020-06-25,NA,NA,NA,NA
2020-06-26,NA,NA,NA,NA
2020-06-27,NA,NA,NA,NA
2020-06-28,NA,NA,NA,NA
2020-06-29,NA,NA,NA,NA
2020-06-30,NA,NA,NA,NA
2020-07-01,NA,NA,NA,NA
2020-07-02,NA,NA,NA,NA
2020-07-03,NA,NA,NA,NA
2020-07-04,NA,NA,NA,NA
2020-07-05,NA,NA,NA,NA
2020-07-06,NA,NA,NA,NA
2020-07-07,NA,NA,NA,NA
2020-07-08,NA,NA,NA,NA
2020-07-09,NA,NA,NA,NA
2020-07-10,NA,NA,NA,NA
2020-07-11,NA,NA,NA,NA
2020-07-12,NA,NA,NA,NA
2020-07-13,NA,NA,NA,NA
2020-07-14,NA,NA,NA,NA
2020-07-15,NA,NA,NA,NA
2020-07-16,NA,NA,NA,NA
2020-07-17,NA,NA,NA,NA
2020-07-18,NA,NA,NA,NA
2020-07-19,NA,NA,NA,NA
2020-07-20,NA,NA,NA,NA
2020-07-21,NA,NA,NA,NA
2020-07-22,NA,NA,NA,NA
2020-07-23,NA,NA,NA,NA
2020-07-24,NA,NA,NA,NA
2020-07-25,NA,NA,NA,NA
2020-07-26,NA,NA,NA,NA
2020-07-27,NA,NA,NA,NA
2020-07-28,NA,NA,NA,NA
2020-07-29,NA,NA,NA,NA
2020-07-30,NA,NA,NA,NA
2020-07-31,NA,NA,NA,NA
2020-08-01,NA,NA,NA,NA
2020-08-02,NA,NA,NA,NA
2020-08-03,NA,NA,NA,NA
2020-08-04,NA,NA,NA,NA
2020-08-05,NA,NA,NA,NA
2020-08-06,NA,NA,NA,NA
2020-08-07,NA,NA,NA,NA
2020-08-08,NA,NA,NA,NA
2020-08-09,NA,NA,NA,NA
2020-08-10,NA,NA,NA,NA
2020-08-11,NA,NA,NA,NA
2020-08-12,NA,NA,NA,NA
2020-08-13,NA,NA,NA,NA
2020-08-14,NA,NA,NA,NA
2020-08-15,NA,NA,NA,NA
2020-08-16,NA,NA,NA,NA
2020-08-17,NA,NA,NA,NA
2020-08-18,NA,NA,NA,NA
2020-08-19,NA,NA,NA,NA
2020-08-20,NA,NA,NA,NA
2020-08-21,NA,NA,NA,NA
2020-08-22,NA,NA,NA,NA
2020-08-23,NA,NA,NA,NA
2020-08-24,NA,NA,NA,NA
2020-08-25,NA,NA,NA,NA
2020-08-26,NA,NA,NA,NA
2020-08-27,NA,NA,NA,NA
2020-08-28,NA,NA,NA,NA
2020-08-29,NA,NA,NA,NA
2020-08-30,NA,NA,NA,NA
2020-08-31,NA,NA,NA,NA
2020-09-01,22.20879121,54.31318681,62.87732133,54.13731007
2020-09-02,22.41862528,51.80983001,95.92592593,85.76810392
2020-09-03,NA,NA,81.04132458,69.95539135
2020-09-04,NA,NA,118.5583882,111.5520833
2020-09-05,NA,NA,102.6490121,92.11882547
2020-09-06,NA,NA,65.13811093,51.07688083
2020-09-07,NA,NA,73.82446517,59.24382885
2020-09-08,19.10496278,80.50111663,104.7875619,94.12217942
2020-09-09,NA,NA,89.41652938,75.40911587
2020-09-10,19.896633,69.68956229,76.60968661,62.44700855
2020-09-11,20.83925234,69.49372497,67.75994398,53.4745098
2020-09-12,20.24452055,71.21643836,60.05460089,47.28907982
2020-09-13,22.91673469,53.12612245,72.07309616,59.70761534
2020-09-14,25.13243243,48.85135135,60.28725166,47.598234
2020-09-15,24.88173913,50.15536232,86.5295091,75.69001655
2020-09-16,NA,NA,92.81015453,83.90121413
2020-09-17,20.14275534,63.15771971,186.9719626,181.9324554
2020-09-18,21.16804044,63.87682737,241.2160088,240.0002741
2020-09-19,17.95063291,82.96511955,277.0262438,276.0962274
2020-09-20,NA,NA,279.6983042,278.512035
2020-09-21,NA,NA,330.1534626,329.0789474
2020-09-22,NA,NA,324.1502747,323.1274725
2020-09-23,NA,NA,259.7923421,259.1777529
2020-09-24,NA,NA,299.3834978,298.6381579
2020-09-25,NA,NA,318.6509498,317.3962008
2020-09-26,20.12212389,79.87547408,230.448799,229.4955752
2020-09-27,19.55094527,79.80189055,190.7482231,189.3556588
2020-09-28,20.33630137,75.51369863,188.1256253,186.6745414
2020-09-29,NA,NA,242.120274,241.0010959
2020-09-30,NA,NA,240.329758,239.2464246
2020-10-01,21.02684685,57.19405405,293.2238806,292.2258154
2020-10-02,NA,NA,314.1981908,313.4506579
2020-10-03,16.28173516,85.87899543,293.9839513,293.4150526
2020-10-04,19.22294118,68.62323529,231.4355114,230.8880682
2020-10-05,NA,NA,246.3945783,245.7897043
2020-10-06,25.94461942,38.90656168,264.0847792,263.0157729
2020-10-07,18.84571429,59.15428571,294.0970839,292.9484353
2020-10-08,NA,NA,379.2490347,378.4594595
2020-10-09,20.0217636,61.80731707,449.6469669,448.5675422
2020-10-10,NA,NA,433.2594937,432.4763346
2020-10-11,20.47395659,66.44824708,426.181124,425.4386072
2020-10-12,NA,NA,426.2330226,425.4713715
2020-10-13,23.10211538,56.30576923,487.8870328,487.2066818
2020-10-14,18.77361702,76.33148936,480.0966934,479.2199399
2020-10-15,24.65797872,43.80159574,485.3333333,484.1422969
2020-10-16,20.65744681,65.57801418,474.139127,473.2252533
2020-10-17,NA,NA,488.8411958,487.9023587
2020-10-18,19.83433373,75.61620648,396.6845426,396.0651945
2020-10-19,NA,NA,405.3801314,404.6715928
2020-10-20,21.15071942,73.56258993,391.7334235,390.9005413
2020-10-21,19.88340611,79.31135371,342.4905482,341.8566478
2020-10-22,NA,NA,361.355458,360.5375754
2020-10-23,NA,NA,354.8604396,354.3972527
2020-10-24,NA,NA,275.0715853,275.0397696
2020-10-25,NA,NA,42.7028032,41.33037757
2020-10-26,NA,NA,0.043859649,0.037280702
2020-10-27,NA,NA,0.000553097,0.000553097
2020-10-28,NA,NA,0.379746835,0.356631811
2020-10-29,19.02843137,88.23496732,0,0
2020-10-30,NA,NA,NA,NA
